"","source","target","correlation","pval","pval_adj","comb"
"1112817","CDK5","STXBP2",0.336417293267271,5.6976645623763e-13,4.99166455301037e-12,"CDK5_STXBP2"
"1117231","EPHB1","NRCAM",0.339758784978196,3.25073301610246e-13,2.89872784139081e-12,"EPHB1_NRCAM"
"1129091","HDAC4","MEF2C",0.539579645339039,0,0,"HDAC4_MEF2C"
"1129404","HABP4","MEF2C",0.533197059679996,0,0,"HABP4_MEF2C"
"1129428","MYCN","MEF2C",-0.115596185411364,0.0158607778175588,0.0348538872536856,"MYCN_MEF2C"
"1130186","PPP3CB","MEF2C",0.53418824840018,0,0,"PPP3CB_MEF2C"
"1150346","CCL5","CCR3",0.171470624343723,0.000327324234298931,0.00102767197025988,"CCL5_CCR3"
"1156870","CAMK2A","LRRC7",0.429439489512009,0,0,"CAMK2A_LRRC7"
"1174653","PLK1","BIRC5",0.580358101187399,0,0,"PLK1_BIRC5"
"1175411","CDK1","BIRC5",0.564412474789081,0,0,"CDK1_BIRC5"
"1175559","FBXL7","BIRC5",-0.237003900817182,5.72402910625769e-07,2.76239915726487e-06,"FBXL7_BIRC5"
"1178255","CAMK2A","CALD1",0.894053143003211,0,0,"CAMK2A_CALD1"
"1178307","MYLK","CALD1",0.962611486785477,0,0,"MYLK_CALD1"
"1178796","PRKCA","CALD1",0.525312006007154,0,0,"PRKCA_CALD1"
"1183752","MYC","ST3GAL3",0.173002284998199,0.000288695396504224,0.000915369611227963,"MYC_ST3GAL3"
"1188989","EFNA1","EPHA6",-0.129612319538693,0.00679089862373505,0.0163298015234773,"EFNA1_EPHA6"
"1200813","HDAC4","MEF2A",0.712456142727721,0,0,"HDAC4_MEF2A"
"1201006","CDK5","MEF2A",-0.405551187435463,0,0,"CDK5_MEF2A"
"1201046","NFATC2","MEF2A",0.20104376009998,2.39746172219224e-05,9.12198603382919e-05,"NFATC2_MEF2A"
"1205927","RORA","PCP2",-0.111274008779313,0.0202685653284467,0.0433157225399407,"RORA_PCP2"
"1212797","PRKCA","GRIN2A",0.2836387218283,1.71356728806416e-09,1.11420401162779e-08,"PRKCA_GRIN2A"
"1227871","CAMK2A","KRT18",-0.187073501668278,8.665534294372e-05,0.000301150273143703,"CAMK2A_KRT18"
"1228412","PRKCA","KRT18",-0.160651612579535,0.000771333531284668,0.00226068226982277,"PRKCA_KRT18"
"1231789","CDH4","CDH2",0.179882809125042,0.000162094414024594,0.000537310920455046,"CDH4_CDH2"
"1232922","NEXMIF","CDH2",0.365925108464304,3.10862446895044e-15,3.17313010637436e-14,"NEXMIF_CDH2"
"1237658","UBE2T","FANCL",0.312062080557329,2.79856138263312e-11,2.14940569059121e-10,"UBE2T_FANCL"
"1242800","CDH4","CDH15",0.135988874401536,0.00449269143719588,0.0112523037767009,"CDH4_CDH15"
"1248794","AR","TMPRSS2",0.148986506955948,0.00183430431125986,0.00499136271202809,"AR_TMPRSS2"
"1253224","LRFN5","PTPRS",0.131074847624472,0.00618634631030091,0.015014791733659,"LRFN5_PTPRS"
"1255187","PRKCA","HAND1",0.410653031643825,0,0,"PRKCA_HAND1"
"1255765","EPHB2","ARHGEF15",-0.134075569530064,0.00509479319713457,0.0126056571933435,"EPHB2_ARHGEF15"
"1280333","CDK1","KIF22",0.458971282414626,0,0,"CDK1_KIF22"
"1282776","PLK1","KIZ",-0.17896215079233,0.000175327325949937,0.000577832754824921,"PLK1_KIZ"
"1290796","PLK1","ERCC6L",0.514738564555326,0,0,"PLK1_ERCC6L"
"1291554","CDK1","ERCC6L",0.553210530537434,0,0,"CDK1_ERCC6L"
"1294011","PLK1","FBXO5",0.582417304410016,0,0,"PLK1_FBXO5"
"1298301","PKD1","JADE1",0.525031223296376,0,0,"PKD1_JADE1"
"1298538","NEK2","CD274",0.13634534450232,0.00438788969730108,0.0110143543134825,"NEK2_CD274"
"1298845","FKBP5","CD274",0.142295988010476,0.0029353523854474,0.0076545285126467,"FKBP5_CD274"
"1299898","B3GNT3","CD274",-0.150751979253155,0.0016150583776704,0.00444393303576608,"B3GNT3_CD274"
"1314152","WWTR1","TEAD1",0.82858941303139,0,0,"WWTR1_TEAD1"
"1315088","TWIST2","SRPX",0.388229239574614,0,0,"TWIST2_SRPX"
"1316930","CDC7","MCM4",0.545568531053914,0,0,"CDC7_MCM4"
"1316978","CDK2","MCM4",0.396732681647213,0,0,"CDK2_MCM4"
"1317386","CDK1","MCM4",0.572423274914355,0,0,"CDK1_MCM4"
"1327705","STAT1","TAP1",0.821310576092897,0,0,"STAT1_TAP1"
"1332029","CDK1","PTHLH",0.155744050422511,0.00111860641750772,0.00317814693248454,"CDK1_PTHLH"
"1337612","SRF","TAGLN",0.769559903092148,0,0,"SRF_TAGLN"
"1338995","HOXB8","TAGLN",-0.127893285662297,0.00756872831453004,0.0180000102303925,"HOXB8_TAGLN"
