"","source","target","correlation","pval","pval_adj","comb"
"45420","IFNG","NOD2",0.158283476393037,0.000674814420789538,0.000972727338512185,"IFNG_NOD2"
"45876","FURIN","VWF",-0.304297852105088,2.87412316168911e-11,6.80537800347747e-11,"FURIN_VWF"
"52570","KSR2","RAF1",-0.188638608123593,4.85415222684082e-05,7.65907145100472e-05,"KSR2_RAF1"
"61446","WNT1","LRP5",-0.272239241495515,3.17123149962129e-09,6.63723778992928e-09,"WNT1_LRP5"
"61600","WNT7A","LRP5",-0.254837174161228,3.19467519105388e-08,6.27589807203123e-08,"WNT7A_LRP5"
"61688","WNT5B","LRP5",0.668021481784467,0,0,"WNT5B_LRP5"
"62263","SMAD6","BMPR1A",0.791253423411013,0,0,"SMAD6_BMPR1A"
"64091","TP63","SYNE3",-0.462711968270955,0,0,"TP63_SYNE3"
"73285","PROC","F5",-0.294132300467771,1.36218147872569e-10,3.09850334687201e-10,"PROC_F5"
"81909","NEK2","NDC80",0.934493367365316,0,0,"NEK2_NDC80"
"97833","PRKD1","CACNA1C",0.395884312121196,0,0,"PRKD1_CACNA1C"
"107995","MAP3K3","MAP2K6",0.726850567769796,0,0,"MAP3K3_MAP2K6"
"108875","SPI1","ITGAM",0.748293554117565,0,0,"SPI1_ITGAM"
"111652","HOXC13","LAMB2",0.527497861042824,0,0,"HOXC13_LAMB2"
"114876","TXK","LCP2",0.452041323288801,0,0,"TXK_LCP2"
"121591","TNFRSF10C","TNFSF10",0.793642069238079,0,0,"TNFRSF10C_TNFSF10"
"127633","CFH","CFI",0.649410738450368,0,0,"CFH_CFI"
"136067","ULK1","DENND3",0.869582865522386,0,0,"ULK1_DENND3"
"147717","WNT1","LRP6",-0.31946779406472,2.51332288314643e-12,6.32626073535839e-12,"WNT1_LRP6"
"147834","WNT16","LRP6",-0.273608679278777,2.62535282402609e-09,5.52289687625993e-09,"WNT16_LRP6"
"147871","WNT7A","LRP6",-0.283754047073266,6.26734664166406e-10,1.37004840788369e-09,"WNT7A_LRP6"
"147959","WNT5B","LRP6",0.489889077275272,0,0,"WNT5B_LRP6"
"149958","CXCL8","CXCR2",-0.151588709927252,0.00113752541231893,0.00160853943630262,"CXCL8_CXCR2"
"159110","EZH2","SNAI2",0.218231207337863,2.42266897787502e-06,4.19764450746153e-06,"EZH2_SNAI2"
"159777","NHLH2","HES1",0.251275686699558,5.02194703599912e-08,9.74109469949773e-08,"NHLH2_HES1"
"161314","UCHL1","UBC",-0.154889121852174,0.000881633211425203,0.0012585432061731,"UCHL1_UBC"
"167741","RARA","RXRA",0.826717698023505,0,0,"RARA_RXRA"
"167780","RARB","RXRA",-0.278101290118653,1.40226008582545e-09,2.99986503839182e-09,"RARB_RXRA"
"174477","PROC","F7",0.371451639543822,2.22044604925031e-16,6.95066596182328e-16,"PROC_F7"
"176635","DLX5","MSX1",0.133091625181291,0.00432807081347608,0.00581565013458355,"DLX5_MSX1"
"185770","CBL","PIK3R2",-0.563399148617546,0,0,"CBL_PIK3R2"
"187695","BMP7","PPARGC1A",0.331600116806632,3.23296944770846e-13,8.56037817738899e-13,"BMP7_PPARGC1A"
"187823","NDN","PPARGC1A",0.229975970718772,6.52174142246054e-07,1.17496563503626e-06,"NDN_PPARGC1A"
"189968","WT1","NPHS1",0.168197804511189,0.000299717566513813,0.00044472177409104,"WT1_NPHS1"
"230417","SDCBP","SOX4",-0.569647650529385,0,0,"SDCBP_SOX4"
"245514","CADPS2","STX1A",-0.119205922218622,0.0106720795755111,0.0138314265232978,"CADPS2_STX1A"
"251752","CDK5RAP2","CDC20",-0.253682600127985,3.70200878840876e-08,7.24243802078708e-08,"CDK5RAP2_CDC20"
"257959","NFIB","FOXO6",0.625372816820692,0,0,"NFIB_FOXO6"
"259830","IFNG","IFNGR2",-0.177508209081361,0.00013408650181157,0.000204537122950184,"IFNG_IFNGR2"
"273524","CDON","MAPK14",-0.347035928513636,2.08721928629529e-14,5.901511531837e-14,"CDON_MAPK14"
"273547","BMP7","MAPK14",-0.381011045217075,0,0,"BMP7_MAPK14"
"273784","BMPR1A","MAPK14",-0.446456017231265,0,0,"BMPR1A_MAPK14"
"273896","MAP2K6","MAPK14",0.898742797933999,0,0,"MAP2K6_MAPK14"
"273982","DUSP9","MAPK14",-0.205628069043234,9.16030821107583e-06,1.52397256690244e-05,"DUSP9_MAPK14"
"274000","TNFRSF1B","MAPK14",0.16916096261288,0.00027631352170232,0.000411158655818795,"TNFRSF1B_MAPK14"
"274032","PTPRR","MAPK14",-0.262962227907123,1.1092951446301e-08,2.24392526382013e-08,"PTPRR_MAPK14"
"274075","FGF2","MAPK14",-0.348979217909204,1.46549439250521e-14,4.17819192441754e-14,"FGF2_MAPK14"
"284235","BMPR1A","SMAD5",0.864654552090859,0,0,"BMPR1A_SMAD5"
"306174","WNT1","FZD8",-0.231107905772791,5.7253095508969e-07,1.03544890984473e-06,"WNT1_FZD8"
"308766","PTPRG","PXN",-0.344306248360329,3.41948691584548e-14,9.55497665811086e-14,"PTPRG_PXN"
"308774","PTPRT","PXN",-0.398676365114025,0,0,"PTPRT_PXN"
"309107","PTPRR","PXN",-0.287882044356765,3.44086537040766e-10,7.64077719750749e-10,"PTPRR_PXN"
"309246","MAPK14","PXN",0.796553586533716,0,0,"MAPK14_PXN"
"311422","NFIB","ETV5",0.618921698075472,0,0,"NFIB_ETV5"
"311636","NFIA","ETV5",0.777317662658944,0,0,"NFIA_ETV5"
"314388","HAP1","AHI1",0.513095136355686,0,0,"HAP1_AHI1"
