"","FROM","TO","default_sign_conn_score"
"31136","TTK","ITGB4",-7513.7055812
"31137","TTK","SCNN1G",19140.216802
"31138","TTK","CDR2",-1778.06518272
"31139","TTK","HLA.A",2106.6774663
"31140","TTK","TYMS",7533.2
"31141","TTK","S1PR1",2052
"31142","TTK","H2BC21",9023.24634784
"31143","TTK","SFRP1",507.588780599999
"31144","TTK","DNM1",-8520.4791
"31145","TTK","NPM1",-3619.287
"31146","TTK","PKN1",-53404.8303968
"31147","TTK","HMGA1",5911.4172
"31148","TTK","DUSP1",-4383.3173234
"31149","TTK","RCAN1",-4286.884
"31150","TTK","ERRFI1",11981.4843
"31151","TTK","NME1",-50721.4012228
"31152","TTK","DLK1",2960
"31153","TTK","MMP13",-24852.844
"31154","TTK","ADM",-2851.9608
"31155","TTK","H1.2",1265.8307
"31156","TTK","CD300LF",2827.293105
"31157","TTK","FGA",4970.5688
"31158","TTK","GDF15",-3221.4456
"31159","TTK","LDLR",-19221.3513232719
"31160","TTK","NSF",-561.014246908225
"31161","TTK","LRIG3",4093.1256316236
"31162","TTK","SLC1A3",2296.8315375
"31163","TTK","FKBP5",1780.4325796
"31164","TTK","IRF1",-1682.483166
"31165","TTK","KRT17",11969.3660616
"31166","TTK","SCNN1A",-625.3734
"31167","TTK","BEST1",-5149.7741088
"31168","TTK","PRDX3",634.516113481762
"31169","TTK","HLTF",5809.4855016254
"31170","TTK","CD79A",2361.0287857
"31171","TTK","FOS",-5871.9006
"31172","TTK","RAB10",504.0127993614
"31173","TTK","MAPK13",38268.9580024752
"31174","TTK","TXNIP",7487.504862
"31175","TTK","MUC4",-2641.96
"31176","TTK","DSP",-1207.259573915
"31177","TTK","TP63",-14829.2
"31178","TTK","PERP",32113.8
"31179","TTK","KRT15",-129.9575512448
"31180","TTK","RAC1",-4957.3636
"31181","TTK","ITGB1",-5553.9572115
"31182","TTK","HSF4",3613.64279312
"31183","TTK","KAT2A",-28086.9322608
"31184","TTK","HDAC7",4793.8785
"31185","TTK","ERBB3",6322.8561
"31186","TTK","LRIG1",-9239.5612452
"31187","TTK","CRYAB",24777.9
"31188","TTK","FASN",-19155.159152
"31189","TTK","CNR1",-2658.161277056
"31190","TTK","ACTG2",-998.474108611201
"31191","TTK","NKX3.1",-11979.3205552
"31192","TTK","CTNNB1",8277.8696
"31193","TTK","FN1",2455.116006
"31194","TTK","BSG",2197.2106416
"31195","TTK","LORICRIN",-3062.06
"31196","TTK","JUNB",-19130.7185208
"31197","TTK","MUC2",-822.5112
"31198","TTK","ESPL1",6348.3126
"31199","TTK","RUNX1",-117567.26658
"31200","TTK","PTPRC",-24779.7560782692
"31201","TTK","KRT18",-36261.6442016
"31202","TTK","DDX5",-10329.5
"31203","TTK","INCENP",-78953.4055436
"31204","TTK","CCL5",6376.821180497
"31205","TTK","CACNA1H",4124.371534204
"31206","TTK","PLAU",1521.426678
"31207","TTK","HSPA1A",12294.7027896
"31208","TTK","CTSD",19032.3
"31209","TTK","IFITM3",3748.1828592
"31210","TTK","KRT8",-47588.8293376
"31211","TTK","EEF1A1",-1573.0751322655
"31212","TTK","LGALS3",-2807.36
"31213","TTK","GNAL",2206.659672
"31214","TTK","GNAO1",7354.5468777
"31215","TTK","WNT2B",122.74851564612
"31216","TTK","PTGER3",2658.161277056
"31217","TTK","EDNRA",-2199.49400484
"31218","TTK","HTR2B",1100.75172864
"31219","TTK","WT1",717.214824
"31220","TTK","PAX2",7773.549582592
"31221","E2F1","PRKCD",-7100.16
"31222","E2F1","GNAS",6103.913872
"31223","E2F1","PTPRJ",4967.36
"31224","E2F1","PPARGC1A",42480
"31225","E2F1","SRF",32281.2854
"31226","E2F1","ABL1",48884.4
"31227","E2F1","CALD1",-153.272000000001
"31228","E2F1","MYC",-9606.8
"31229","E2F1","MYLK",14860.8576
"31230","E2F1","EZR",-22475.456
"31231","E2F1","H3.3A",-19832.92
"31232","E2F1","PIK3R1",-43114.3576
"31233","E2F1","CDH1",9160
"31234","E2F1","ESR1",-41087.2
"31235","E2F1","JUN",26951.2
"31236","E2F1","CAV1",-25419.462758
"31237","E2F1","AR",37564.8
"31238","E2F1","HBB",6529.6704124
"31239","E2F1","EGFR",-29996.8
"31240","E2F1","PIM1",-5816.5039514
"31241","E2F1","STAT1",-39252.6264
"31242","E2F1","PRKDC",45887.4
"31243","E2F1","NR4A1",28123.848
"31244","E2F1","CDKN1A",-127909.0406
"31245","E2F1","EPAS1",87.6316000000006
"31246","E2F1","VEGFA",-5840
"31247","E2F1","NFIB",14278.5368066748
"31248","E2F1","SOCS3",-45776.8174
"31249","E2F1","ADGRG1",219.99352257792
"31250","E2F1","CDH17",5485.3092
"31251","E2F1","COL1A1",15640.5104
"31252","E2F1","SLC12A2",-13973.78556
"31253","E2F1","NCL",-6030.4608
"31254","E2F1","BHLHE40",-12808.38104
"31255","E2F1","BHLHE41",5092.53792
"31256","E2F1","NOS2",-28423.615
"31257","E2F1","TAP1",-10833.7248864
"31258","E2F1","INSR",-20951.1702
"31259","E2F1","IRS2",-8053.8411064
"31260","E2F1","HSP90AB1",7157.7456
"31261","E2F1","HBA1",12951.6614934
"31262","E2F1","APOE",2838.66048
"31263","E2F1","COL1A2",11597.7296
"31264","E2F1","MECOM",13320
"31265","E2F1","CD68",-15757.9179084
"31266","E2F1","VIM",-25387.2
"31267","E2F1","CLU",14094.6
"31268","E2F1","DYRK2",25197.4
"31269","E2F1","BDKRB2",19039.388176
"31270","E2F1","TIMP3",-740.288
"31271","E2F1","TBX2",-6981.1569558
"31272","E2F1","HK2",-64584.7696
"31273","E2F1","ITGB4",-484.3222384
"31274","E2F1","SCNN1G",-94.6288000000004
"31275","E2F1","CDR2",433.688
"31276","E2F1","HLA.A",2613.0496
"31277","E2F1","TYMS",50900
"31278","E2F1","S1PR1",-27327.312
"31279","E2F1","H2BC21",-5889.28
"31280","E2F1","SFRP1",3487.2684
"31281","E2F1","DNM1",44216.4832128
"31282","E2F1","NPM1",-60227
"31283","E2F1","PKN1",28345.6
"31284","E2F1","HMGA1",-26969.6
"31285","E2F1","DUSP1",-12307.1756
"31286","E2F1","RCAN1",12486.1376
"31287","E2F1","ERRFI1",-47971.9232
"31288","E2F1","NME1",18507.2
"31289","E2F1","DLK1",20000
"31290","E2F1","MMP13",7160.2684
"31291","E2F1","ADM",12754.9932042
"31292","E2F1","H1.2",-5621.04
"31293","E2F1","CD300LF",-12963.03885751
"31294","E2F1","FGA",-6949.45368
"31295","E2F1","GDF15",-13738.692
"31296","E2F1","LDLR",-2252.092805
"31297","E2F1","NSF",3839.104977554
"31298","E2F1","LRIG3",-9546.2977859392
"31299","E2F1","SLC1A3",3625.029
"31300","E2F1","FKBP5",-991.3253191401
"31301","E2F1","IRF1",2784.302976
"31302","E2F1","KRT17",-7629.964
"31303","E2F1","SCNN1A",11806.08
"31304","E2F1","BEST1",2718.78
"31305","E2F1","PRDX3",-4342.089319533
"31306","E2F1","HLTF",287.421936912
"31307","E2F1","CD79A",-22690.1509722822
"31308","E2F1","FOS",-22975.7266
"31309","E2F1","RAB10",-3449.035487856
"31310","E2F1","MAPK13",11619.2608
"31311","E2F1","TXNIP",-1221.205236
"31312","E2F1","MUC4",20000
"31313","E2F1","DSP",8261.4590716
"31314","E2F1","TP63",-27439.2
"31315","E2F1","PERP",43923.532
"31316","E2F1","KRT15",3203.4555452928
"31317","E2F1","RAC1",28001.304
"31318","E2F1","ITGB1",7349.793312
"31319","E2F1","HSF4",302.0794644
"31320","E2F1","KAT2A",27362.3075
"31321","E2F1","HDAC7",-29358.2705908
"31322","E2F1","ERBB3",-19677.9008
"31323","E2F1","LRIG1",21549.2049344
"31324","E2F1","CRYAB",46761.9348
"31325","E2F1","FASN",10190.5872
"31326","E2F1","CNR1",15202.979328
"31327","E2F1","ACTG2",-7146.18
"31328","E2F1","NKX3.1",-24642
"31329","E2F1","CTNNB1",-26148.8
"31330","E2F1","FN1",7560
"31331","E2F1","BSG",-15908.07796
"31332","E2F1","LORICRIN",11940
"31333","E2F1","JUNB",-7415.1774
"31334","E2F1","MUC2",-10962.04464
"31335","E2F1","ESPL1",-40454.4
"31336","E2F1","RUNX1",23942.4
"31337","E2F1","PTPRC",11251.0704
"31338","E2F1","KRT18",23667.2
"31339","E2F1","DDX5",17842.806
"31340","E2F1","INCENP",51531.2
"31341","E2F1","CCL5",14048.681968
"31342","E2F1","CACNA1H",7270.47924
"31343","E2F1","PLAU",16613.368948
"31344","E2F1","HSPA1A",-9377.284
"31345","E2F1","CTSD",10933.1236
"31346","E2F1","IFITM3",-17185.2857996704
"31347","E2F1","KRT8",17200
"31348","E2F1","EEF1A1",-3626.581584
"31349","E2F1","LGALS3",1178.8461504
"31350","E2F1","GNAL",7093.581984
"31351","E2F1","GNAO1",-15200.720176
"31352","E2F1","WNT2B",-188.978496
"31353","E2F1","PTGER3",-22953.301248
"31354","E2F1","EDNRA",-4590.64510680951
"31355","E2F1","HTR2B",-5805.707264
"31356","E2F1","WT1",3894.08
"31357","E2F1","PAX2",9800
"31358","NOTCH1","PRKCD",16872.912032
"31359","NOTCH1","GNAS",2623.548347
"31360","NOTCH1","PTPRJ",7675.78
"31361","NOTCH1","PPARGC1A",31140
"31362","NOTCH1","SRF",-2468.0327533
"31363","NOTCH1","ABL1",24171.901
"31364","NOTCH1","CALD1",-15454.417894
"31365","NOTCH1","MYC",65600
"31366","NOTCH1","MYLK",11164.9656352
"31367","NOTCH1","EZR",16561.0785
"31368","NOTCH1","H3.3A",2366.9
"31369","NOTCH1","PIK3R1",40782.6849
"31370","NOTCH1","CDH1",13765.5
"31371","NOTCH1","ESR1",30031
"31372","NOTCH1","JUN",19756.6
"31373","NOTCH1","CAV1",-5920.88
"31374","NOTCH1","AR",32271.1
"31375","NOTCH1","HBB",14259.1155
"31376","NOTCH1","EGFR",30387.3
"31377","NOTCH1","PIM1",-6561.8
"31378","NOTCH1","STAT1",30086.9786
"31379","NOTCH1","PRKDC",-4717.2417624
"31380","NOTCH1","NR4A1",5020.54
"31381","NOTCH1","CDKN1A",-34952.8
"31382","NOTCH1","EPAS1",1762.3812245
"31383","NOTCH1","VEGFA",79606.3
"31384","NOTCH1","NFIB",4739.0762496
"31385","NOTCH1","SOCS3",-21917.077
"31386","NOTCH1","ADGRG1",-1161.81595598969
"31387","NOTCH1","CDH17",-10938.3460745602
"31388","NOTCH1","COL1A1",15497.2729914
"31389","NOTCH1","SLC12A2",12591.117030448
"31390","NOTCH1","NCL",-4420.6344
"31391","NOTCH1","BHLHE40",-15957.8617728
"31392","NOTCH1","BHLHE41",-6715.8
"31393","NOTCH1","NOS2",-9279.72
"31394","NOTCH1","TAP1",8304.0060936
"31395","NOTCH1","INSR",-50228.3174011
"31396","NOTCH1","IRS2",-1087.4745
"31397","NOTCH1","HSP90AB1",3628.0537179
"31398","NOTCH1","HBA1",12980.9875
"31399","NOTCH1","APOE",-1152.8732716878
"31400","NOTCH1","COL1A2",18529.1461928
"31401","NOTCH1","MECOM",57770.4570368
"31402","NOTCH1","CD68",-14213.2699998
"31403","NOTCH1","VIM",5202.6417
"31404","NOTCH1","CLU",-2150.83596
"31405","NOTCH1","DYRK2",-8029.44
"31406","NOTCH1","BDKRB2",2359.7443584
"31407","NOTCH1","TIMP3",440.427668
"31408","NOTCH1","TBX2",-220.2553998926
"31409","NOTCH1","HK2",24796.8
"31410","NOTCH1","ITGB4",-8855.2785342
"31411","NOTCH1","SCNN1G",-7307.7272598
"31412","NOTCH1","CDR2",-1087.4745
"31413","NOTCH1","HLA.A",-17843.2
"31414","NOTCH1","TYMS",22566.4
"31415","NOTCH1","S1PR1",26304.4534336
"31416","NOTCH1","H2BC21",1206.90008
"31417","NOTCH1","SFRP1",-23812.8
"31418","NOTCH1","DNM1",5550.7622976
"31419","NOTCH1","NPM1",35771.0117
"31420","NOTCH1","PKN1",-5808.9116
"31421","NOTCH1","HMGA1",5526.9256
"31422","NOTCH1","DUSP1",23819.9
"31423","NOTCH1","RCAN1",-15260
"31424","NOTCH1","ERRFI1",20086.0053
"31425","NOTCH1","NME1",-3792.7117
"31426","NOTCH1","DLK1",-3052
"31427","NOTCH1","MMP13",1443.2698
"31428","NOTCH1","ADM",5670.822612
"31429","NOTCH1","H1.2",942.19506968
"31430","NOTCH1","CD300LF",-14200.1653436297
"31431","NOTCH1","FGA",-288.65396
"31432","NOTCH1","GDF15",12252.023302
"31433","NOTCH1","LDLR",-2030.81606
"31434","NOTCH1","NSF",-2826.20211788323
"31435","NOTCH1","LRIG3",20485.6266265508
"31436","NOTCH1","SLC1A3",-1883.4655
"31437","NOTCH1","FKBP5",2620.300644
"31438","NOTCH1","IRF1",-2820.549186
"31439","NOTCH1","KRT17",-3490.102
"31440","NOTCH1","SCNN1A",-4356.1
"31441","NOTCH1","BEST1",-9832.2981085932
"31442","NOTCH1","PRDX3",3196.47993546686
"31443","NOTCH1","HLTF",-575.40384
"31444","NOTCH1","CD79A",5022.08657496
"31445","NOTCH1","FOS",5118.775711
"31446","NOTCH1","RAB10",2539.04789200205
"31447","NOTCH1","MAPK13",-6118.497
"31448","NOTCH1","TXNIP",-5620.9786802
"31449","NOTCH1","MUC4",-3052
"31450","NOTCH1","DSP",-6081.7699076928
"31451","NOTCH1","TP63",-27697.3507544
"31452","NOTCH1","PERP",-55246.2310152
"31453","NOTCH1","KRT15",2344.40788203008
"31454","NOTCH1","RAC1",13202.8008
"31455","NOTCH1","ITGB1",31021.8643834695
"31456","NOTCH1","HSF4",-627.9920880692
"31457","NOTCH1","KAT2A",14108.0672
"31458","NOTCH1","HDAC7",7577.6256599444
"31459","NOTCH1","ERBB3",29063.9
"31460","NOTCH1","LRIG1",-46242.9494956
"31461","NOTCH1","CRYAB",-42626.0855916
"31462","NOTCH1","FASN",-16.9790167000002
"31463","NOTCH1","CNR1",4942.5408
"31464","NOTCH1","ACTG2",2701.799268
"31465","NOTCH1","NKX3.1",9316.5492
"31466","NOTCH1","CTNNB1",-19168.4
"31467","NOTCH1","FN1",-1153.656
"31468","NOTCH1","BSG",-125.0979148
"31469","NOTCH1","LORICRIN",3951.32
"31470","NOTCH1","JUNB",-1497.8780305
"31471","NOTCH1","MUC2",-7385.84
"31472","NOTCH1","ESPL1",8290.3884
"31473","NOTCH1","RUNX1",12126.3996
"31474","NOTCH1","PTPRC",-2305.7008269
"31475","NOTCH1","KRT18",-4850.1592
"31476","NOTCH1","DDX5",14793.7711798
"31477","NOTCH1","INCENP",-10560.3757
"31478","NOTCH1","CCL5",-7056.530362
"31479","NOTCH1","CACNA1H",1714.67856
"31480","NOTCH1","PLAU",-1656.974085007
"31481","NOTCH1","HSPA1A",-4289.362
"31482","NOTCH1","CTSD",-18552.1891292
"31483","NOTCH1","IFITM3",-18825.3620555548
"31484","NOTCH1","KRT8",-3524.825
"31485","NOTCH1","EEF1A1",2822.0316943635
"31486","NOTCH1","LGALS3",-6778.1694191352
"31487","NOTCH1","GNAL",-5058.143771483
"31488","NOTCH1","GNAO1",16346.8669412318
"31489","NOTCH1","WNT2B",-460.511016
"31490","NOTCH1","PTGER3",-4942.5408
"31491","NOTCH1","EDNRA",-6481.919987493
"31492","NOTCH1","HTR2B",-8955.414701504
"31493","NOTCH1","WT1",-798.02038
"31494","NOTCH1","PAX2",-14586.89867354
"31495","MELK","PRKCD",-15093
"31496","MELK","GNAS",-2208.6
"31497","MELK","PTPRJ",-8290.413385
"31498","MELK","PPARGC1A",19994.742
"31499","MELK","SRF",2624.832
"31500","MELK","ABL1",-27492.5548758
"31501","MELK","CALD1",3852.576
"31502","MELK","MYC",-2959.2
"31503","MELK","MYLK",2288.144
"31504","MELK","EZR",-17045.424
"31505","MELK","H3.3A",18208.8
"31506","MELK","PIK3R1",26796.3937816
"31507","MELK","CDH1",39802.4946
"31508","MELK","ESR1",-77827.7948
"31509","MELK","JUN",-97508.0199056
"31510","MELK","CAV1",355.019779799999
"31511","MELK","AR",18570.4
"31512","MELK","HBB",2232.4248
"31513","MELK","EGFR",34563.6704
"31514","MELK","PIM1",-2705.4
"31515","MELK","STAT1",-8618.103
"31516","MELK","PRKDC",-2265.5444448
"31517","MELK","NR4A1",18267.282
"31518","MELK","CDKN1A",29117.9536
"31519","MELK","EPAS1",-11888.8116088
"31520","MELK","VEGFA",1876.3806672
"31521","MELK","NFIB",-5070.1034433104
"31522","MELK","SOCS3",-18955.934253
"31523","MELK","ADGRG1",1657.2201790956
"31524","MELK","CDH17",8401.258672
"31525","MELK","COL1A1",-4770.7541332
"31526","MELK","SLC12A2",-10347.159375
"31527","MELK","NCL",5891.5046204196
"31528","MELK","BHLHE40",21172.7424423088
"31529","MELK","BHLHE41",1085.168448
"31530","MELK","NOS2",-27219.4301216
"31531","MELK","TAP1",-2378.596428
"31532","MELK","INSR",14389.102173
"31533","MELK","IRS2",-11054.319596928
"31534","MELK","HSP90AB1",-10485.7498848
"31535","MELK","HBA1",2232.4248
"31536","MELK","APOE",860.9328
"31537","MELK","COL1A2",-8742.4322708
"31538","MELK","MECOM",-12445.08
"31539","MELK","CD68",16837.159283037
"31540","MELK","VIM",-964.328399999999
"31541","MELK","CLU",-8199.5654088
"31542","MELK","DYRK2",22270.3486272
"31543","MELK","BDKRB2",4603.365
"31544","MELK","TIMP3",685.8
"31545","MELK","TBX2",-3565.3653966388
"31546","MELK","HK2",-13053.744
"31547","MELK","ITGB4",5408.424
"31548","MELK","SCNN1G",18008.6451724
"31549","MELK","CDR2",-8046.95788908
"31550","MELK","HLA.A",804.9024
"31551","MELK","TYMS",-7412.2369318
"31552","MELK","S1PR1",-17749.908
"31553","MELK","H2BC21",3860.59424
"31554","MELK","SFRP1",1074.1896
"31555","MELK","DNM1",-3880.183905
"31556","MELK","NPM1",73913.0978
"31557","MELK","PKN1",-14796
"31558","MELK","HMGA1",32770.216
"31559","MELK","DUSP1",-2731.4421348
"31560","MELK","RCAN1",15391.6145422
"31561","MELK","ERRFI1",32747.0036216
"31562","MELK","NME1",-23513.5292
"31563","MELK","DLK1",-4860.64264
"31564","MELK","MMP13",585.719806400001
"31565","MELK","ADM",-4139.5654768
"31566","MELK","H1.2",-1289.4552
"31567","MELK","CD300LF",-2026.8435033
"31568","MELK","FGA",2594.10639872
"31569","MELK","GDF15",-3153.4944
"31570","MELK","LDLR",-4032.6567353914
"31571","MELK","NSF",1213.15524066
"31572","MELK","LRIG3",-492.615507384
"31573","MELK","SLC1A3",-7286.625
"31574","MELK","FKBP5",-1492.7911173424
"31575","MELK","IRF1",-2536.573644528
"31576","MELK","KRT17",-5615.035074
"31577","MELK","SCNN1A",-6123.74739
"31578","MELK","BEST1",3018.6
"31579","MELK","PRDX3",-1372.09803957
"31580","MELK","HLTF",1169.65971495252
"31581","MELK","CD79A",-5880.907793466
"31582","MELK","FOS",-18023.2752
"31583","MELK","RAB10",-1089.89347824
"31584","MELK","MAPK13",6767.25192
"31585","MELK","TXNIP",5213.398086
"31586","MELK","MUC4",-23453.803246
"31587","MELK","DSP",3017.404764
"31588","MELK","TP63",14154.3328
"31589","MELK","PERP",-37973.1377112
"31590","MELK","KRT15",595.511562816
"31591","MELK","RAC1",18187.686
"31592","MELK","ITGB1",-6296.808
"31593","MELK","HSF4",3902.4818496
"31594","MELK","KAT2A",-49610.2591691848
"31595","MELK","HDAC7",-4366.887903
"31596","MELK","ERBB3",23721.2219824
"31597","MELK","LRIG1",1111.998888
"31598","MELK","CRYAB",-35938.7276388
"31599","MELK","FASN",-16880.6736956
"31600","MELK","CNR1",1671.26134464
"31601","MELK","ACTG2",2165.002656
"31602","MELK","NKX3.1",7465.5264
"31603","MELK","CTNNB1",-36350.0696
"31604","MELK","FN1",-4713.408
"31605","MELK","BSG",9442.516838384
"31606","MELK","LORICRIN",-12908.73836
"31607","MELK","JUNB",-4630.04478
"31608","MELK","MUC2",4048.79936
"31609","MELK","ESPL1",30639.2352
"31610","MELK","RUNX1",-38447.0224
"31611","MELK","PTPRC",-6358.6542732
"31612","MELK","KRT18",-15514.5376
"31613","MELK","DDX5",3609.144
"31614","MELK","INCENP",-33780.1996
"31615","MELK","CCL5",18684.931815068
"31616","MELK","CACNA1H",1806.8292
"31617","MELK","PLAU",-608.585832
"31618","MELK","HSPA1A",-4782.578094
"31619","MELK","CTSD",-12858.1317076
"31620","MELK","IFITM3",-2687.015387232
"31621","MELK","KRT8",-16225.604
"31622","MELK","EEF1A1",-2705.4
"31623","MELK","LGALS3",23300.443368
"31624","MELK","GNAL",-1360.8
"31625","MELK","GNAO1",-8289.644718
"31626","MELK","WNT2B",-287.88744896352
"31627","MELK","PTGER3",-1671.26134464
"31628","MELK","EDNRA",-1061.1474098832
"31629","MELK","HTR2B",9040.452815104
"31630","MELK","WT1",-22035.617515
"31631","MELK","PAX2",11233.098006755
"31632","GH1","PRKCD",-2379.37098048
"31633","GH1","GNAS",5335.26285336
"31634","GH1","PTPRJ",3356.198056
"31635","GH1","PPARGC1A",9329.76
"31636","GH1","SRF",3251.17486018
"31637","GH1","ABL1",25324.20736
"31638","GH1","CALD1",2274.6816
"31639","GH1","MYC",20000
"31640","GH1","MYLK",11329.69534048
"31641","GH1","EZR",1327.212
"31642","GH1","H3.3A",-1656.668
"31643","GH1","PIK3R1",3727.01296
"31644","GH1","CDH1",-2189.2
"31645","GH1","ESR1",51678.36808
"31646","GH1","JUN",-14817.69718
"31647","GH1","CAV1",6145.46410776
"31648","GH1","AR",2500
"31649","GH1","HBB",196.8
"31650","GH1","EGFR",-19156.11002
"31651","GH1","PIM1",-658.8
"31652","GH1","STAT1",639.2
"31653","GH1","PRKDC",-1907.64
"31654","GH1","NR4A1",-7163.53876
"31655","GH1","CDKN1A",-15420
"31656","GH1","EPAS1",-1300.52448
"31657","GH1","VEGFA",9460
"31658","GH1","NFIB",1444.84032
"31659","GH1","SOCS3",497.6
"31660","GH1","ADGRG1",-181.236916224
"31661","GH1","CDH17",-11026.9061696
"31662","GH1","COL1A1",4523.91744
"31663","GH1","SLC12A2",2097.6824062
"31664","GH1","NCL",-941.9958912
"31665","GH1","BHLHE40",-5921.71176
"31666","GH1","BHLHE41",1194.492
"31667","GH1","NOS2",-1785.13056
"31668","GH1","TAP1",176.4192
"31669","GH1","INSR",-4461.03522086
"31670","GH1","IRS2",5015.524764
"31671","GH1","HSP90AB1",2988.58705878
"31672","GH1","HBA1",-1656.5078
"31673","GH1","APOE",176.2248
"31674","GH1","COL1A2",4269.87456
"31675","GH1","MECOM",21212.2356
"31676","GH1","CD68",-2182.92351138
"31677","GH1","VIM",-4963.42062
"31678","GH1","CLU",11325.89118684
"31679","GH1","DYRK2",-2448
"31680","GH1","BDKRB2",1980.1408
"31681","GH1","TIMP3",-902.750868688
"31682","GH1","TBX2",-500.20254614
"31683","GH1","HK2",7560
"31684","GH1","ITGB4",-1706.752788
"31685","GH1","SCNN1G",1404.36864
"31686","GH1","CDR2",172.9468
"31687","GH1","HLA.A",-5440
"31688","GH1","TYMS",6880
"31689","GH1","S1PR1",6973.95144
"31690","GH1","H2BC21",-2667.718864
"31691","GH1","SFRP1",-7260
"31692","GH1","DNM1",-728.294112
"31693","GH1","NPM1",8614.66
"31694","GH1","PKN1",12162.35528
"31695","GH1","HMGA1",-26754.40064
"31696","GH1","DUSP1",-5528.23426
"31697","GH1","RCAN1",-3820.04048
"31698","GH1","ERRFI1",-23105.1338645
"31699","GH1","NME1",11974.68686
"31700","GH1","DLK1",799.9
"31701","GH1","MMP13",7358.0928
"31702","GH1","ADM",1925.4144
"31703","GH1","H1.2",540.468624
"31704","GH1","CD300LF",807.11523333
"31705","GH1","FGA",-1471.61856
"31706","GH1","GDF15",1123.30822
"31707","GH1","LDLR",-1511.179776
"31708","GH1","NSF",-822.8069317908
"31709","GH1","LRIG3",-44.8004128
"31710","GH1","SLC1A3",1986.323724
"31711","GH1","FKBP5",976.739351
"31712","GH1","IRF1",1545.7255070964
"31713","GH1","KRT17",-171.4300502
